relationship_id,num_findings,num_studies,num_significant_findings,highest_cited,median_effect_size,source_topic,target_topic,source_topic_name,target_topic_name
h0Aryv0NjW|4FaXcuNJRt,11,10,10,78.0,0.9287385463563204,h0Aryv0NjW,4FaXcuNJRt,hypothermia,temperature
4FaXcuNJRt|JZgGheSzta,4,3,3,44.0,,4FaXcuNJRt,JZgGheSzta,temperature,soil pH
4FaXcuNJRt|JZgGheSzta,4,3,3,44.0,,4FaXcuNJRt,JZgGheSzta,temperature,soil pH
4FaXcuNJRt|2J5_gYjK1G,1,1,1,4.0,0.4306750092022785,4FaXcuNJRt,2J5_gYjK1G,temperature,HIV
4FaXcuNJRt|2J5_gYjK1G,1,1,1,4.0,0.4306750092022785,4FaXcuNJRt,2J5_gYjK1G,temperature,HIV
4FaXcuNJRt|JxB_DrfKvK,3,2,2,7.0,0.1050945123079416,4FaXcuNJRt,JxB_DrfKvK,temperature,anxiety
4FaXcuNJRt|JxB_DrfKvK,3,2,2,7.0,0.1050945123079416,4FaXcuNJRt,JxB_DrfKvK,temperature,anxiety
4FaXcuNJRt|IQFH6QKJ7d,1,1,1,30.0,0.0519962027393581,4FaXcuNJRt,IQFH6QKJ7d,temperature,small for gestational age
4FaXcuNJRt|IQFH6QKJ7d,1,1,1,30.0,0.0519962027393581,4FaXcuNJRt,IQFH6QKJ7d,temperature,small for gestational age
X_rJGyAaAU|4FaXcuNJRt,1,1,0,8.0,,X_rJGyAaAU,4FaXcuNJRt,occupational stress,temperature
X_rJGyAaAU|4FaXcuNJRt,1,1,0,8.0,,X_rJGyAaAU,4FaXcuNJRt,occupational stress,temperature
X_rJGyAaAU|4FaXcuNJRt,1,1,0,8.0,,X_rJGyAaAU,4FaXcuNJRt,occupational stress,temperature
X_rJGyAaAU|4FaXcuNJRt,1,1,0,8.0,,X_rJGyAaAU,4FaXcuNJRt,occupational stress,temperature
4FaXcuNJRt|N4GVBUQqt3,1,1,1,15.0,,4FaXcuNJRt,N4GVBUQqt3,temperature,brain natriuretic peptide
4FaXcuNJRt|N4GVBUQqt3,1,1,1,15.0,,4FaXcuNJRt,N4GVBUQqt3,temperature,brain natriuretic peptide
4FaXcuNJRt|gJXeuNMolq,5,3,3,62.0,0.2223531090387899,4FaXcuNJRt,gJXeuNMolq,temperature,cerebrovascular disease
4FaXcuNJRt|gJXeuNMolq,5,3,3,62.0,0.2223531090387899,4FaXcuNJRt,gJXeuNMolq,temperature,cerebrovascular disease
4FaXcuNJRt|DQbECFISI6,5,5,3,9.0,0.038041534934572,4FaXcuNJRt,DQbECFISI6,temperature,diabetes
4FaXcuNJRt|DQbECFISI6,5,5,3,9.0,0.038041534934572,4FaXcuNJRt,DQbECFISI6,temperature,diabetes
4FaXcuNJRt|DQbECFISI6,5,5,3,9.0,0.038041534934572,4FaXcuNJRt,DQbECFISI6,temperature,diabetes
4FaXcuNJRt|DQbECFISI6,5,5,3,9.0,0.038041534934572,4FaXcuNJRt,DQbECFISI6,temperature,diabetes
4FaXcuNJRt|Ya_mN0YSXB,3,3,2,27.0,,4FaXcuNJRt,Ya_mN0YSXB,temperature,atmospheric pressure
4FaXcuNJRt|Ya_mN0YSXB,3,3,2,27.0,,4FaXcuNJRt,Ya_mN0YSXB,temperature,atmospheric pressure
4FaXcuNJRt|Ya_mN0YSXB,3,3,2,27.0,,4FaXcuNJRt,Ya_mN0YSXB,temperature,atmospheric pressure
4FaXcuNJRt|Ya_mN0YSXB,3,3,2,27.0,,4FaXcuNJRt,Ya_mN0YSXB,temperature,atmospheric pressure
2YuHAs_P4b|4FaXcuNJRt,6,6,3,9.0,,2YuHAs_P4b,4FaXcuNJRt,ablation technique,temperature
2YuHAs_P4b|4FaXcuNJRt,6,6,3,9.0,,2YuHAs_P4b,4FaXcuNJRt,ablation technique,temperature
2YuHAs_P4b|4FaXcuNJRt,6,6,3,9.0,,2YuHAs_P4b,4FaXcuNJRt,ablation technique,temperature
2YuHAs_P4b|4FaXcuNJRt,6,6,3,9.0,,2YuHAs_P4b,4FaXcuNJRt,ablation technique,temperature
4FaXcuNJRt|YesxPOHDXm,3,3,3,27.0,0.0818282374803543,4FaXcuNJRt,YesxPOHDXm,temperature,blood glucose
4FaXcuNJRt|YesxPOHDXm,3,3,3,27.0,0.0818282374803543,4FaXcuNJRt,YesxPOHDXm,temperature,blood glucose
YtQ5lW8obL|4FaXcuNJRt,5,5,5,41.0,0.649327717832498,YtQ5lW8obL,4FaXcuNJRt,body mass index,temperature
YtQ5lW8obL|4FaXcuNJRt,5,5,5,41.0,0.649327717832498,YtQ5lW8obL,4FaXcuNJRt,body mass index,temperature
YtQ5lW8obL|4FaXcuNJRt,5,5,5,41.0,0.649327717832498,YtQ5lW8obL,4FaXcuNJRt,body mass index,temperature
YtQ5lW8obL|4FaXcuNJRt,5,5,5,41.0,0.649327717832498,YtQ5lW8obL,4FaXcuNJRt,body mass index,temperature
4FaXcuNJRt|SPOQ_L2Uym,17,6,17,7.0,0.1614082856790054,4FaXcuNJRt,SPOQ_L2Uym,temperature,occupational injury
4FaXcuNJRt|SPOQ_L2Uym,17,6,17,7.0,0.1614082856790054,4FaXcuNJRt,SPOQ_L2Uym,temperature,occupational injury
hLVvosw9nG|P6IzhScRdx,1,1,0,16.0,1.6351445123552637,hLVvosw9nG,P6IzhScRdx,wildfire,air pollution
hLVvosw9nG|P6IzhScRdx,1,1,0,16.0,1.6351445123552637,hLVvosw9nG,P6IzhScRdx,wildfire,air pollution
hLVvosw9nG|P6IzhScRdx,1,1,0,16.0,1.6351445123552637,hLVvosw9nG,P6IzhScRdx,wildfire,air pollution
hLVvosw9nG|P6IzhScRdx,1,1,0,16.0,1.6351445123552637,hLVvosw9nG,P6IzhScRdx,wildfire,air pollution
hLVvosw9nG|OmSPyYqNuD,1,1,0,61.0,,hLVvosw9nG,OmSPyYqNuD,wildfire,heart rate
hLVvosw9nG|OmSPyYqNuD,1,1,0,61.0,,hLVvosw9nG,OmSPyYqNuD,wildfire,heart rate
hLVvosw9nG|OmSPyYqNuD,1,1,0,61.0,,hLVvosw9nG,OmSPyYqNuD,wildfire,heart rate
hLVvosw9nG|OmSPyYqNuD,1,1,0,61.0,,hLVvosw9nG,OmSPyYqNuD,wildfire,heart rate
hLVvosw9nG|eUlqcttuPl,1,1,1,21.0,0.0600062775934526,hLVvosw9nG,eUlqcttuPl,wildfire,rectal neoplasm
hLVvosw9nG|eUlqcttuPl,1,1,1,21.0,0.0600062775934526,hLVvosw9nG,eUlqcttuPl,wildfire,rectal neoplasm
hLVvosw9nG|hzstLXBJaM,1,1,1,21.0,0.0743130423184386,hLVvosw9nG,hzstLXBJaM,wildfire,nasopharynx carcinoma
hLVvosw9nG|hzstLXBJaM,1,1,1,21.0,0.0743130423184386,hLVvosw9nG,hzstLXBJaM,wildfire,nasopharynx carcinoma
hLVvosw9nG|OXt6jy0wqh,1,1,1,2.0,0.0038887701621772,hLVvosw9nG,OXt6jy0wqh,wildfire,neoplasm
hLVvosw9nG|OXt6jy0wqh,1,1,1,2.0,0.0038887701621772,hLVvosw9nG,OXt6jy0wqh,wildfire,neoplasm
hLVvosw9nG|mz6SXR841t,1,1,1,60.0,0.2925506875377037,hLVvosw9nG,mz6SXR841t,wildfire,out-of-hospital cardiac arrest
hLVvosw9nG|mz6SXR841t,1,1,1,60.0,0.2925506875377037,hLVvosw9nG,mz6SXR841t,wildfire,out-of-hospital cardiac arrest
hLVvosw9nG|g4giO_RrZB,1,1,1,18.0,0.038041534934572,hLVvosw9nG,g4giO_RrZB,wildfire,dementia
hLVvosw9nG|g4giO_RrZB,1,1,1,18.0,0.038041534934572,hLVvosw9nG,g4giO_RrZB,wildfire,dementia
hLVvosw9nG|7poi3rjQkQ,1,1,1,37.0,0.0743130423184386,hLVvosw9nG,7poi3rjQkQ,wildfire,brain tumor
hLVvosw9nG|7poi3rjQkQ,1,1,1,37.0,0.0743130423184386,hLVvosw9nG,7poi3rjQkQ,wildfire,brain tumor
hLVvosw9nG|IPV_lvgw9H,2,2,1,272.0,0.007773144404786,hLVvosw9nG,IPV_lvgw9H,wildfire,chronic obstructive pulmonary disease
hLVvosw9nG|IPV_lvgw9H,2,2,1,272.0,0.007773144404786,hLVvosw9nG,IPV_lvgw9H,wildfire,chronic obstructive pulmonary disease
hLVvosw9nG|IPV_lvgw9H,2,2,1,272.0,0.007773144404786,hLVvosw9nG,IPV_lvgw9H,wildfire,chronic obstructive pulmonary disease
hLVvosw9nG|IPV_lvgw9H,2,2,1,272.0,0.007773144404786,hLVvosw9nG,IPV_lvgw9H,wildfire,chronic obstructive pulmonary disease
hLVvosw9nG|-ph92k739I,2,1,2,18.0,0.1924760131155067,hLVvosw9nG,-ph92k739I,wildfire,gastroschisis
hLVvosw9nG|-ph92k739I,2,1,2,18.0,0.1924760131155067,hLVvosw9nG,-ph92k739I,wildfire,gastroschisis
hLVvosw9nG|of1GEB2i2t,2,2,2,272.0,0.0673821124509265,hLVvosw9nG,of1GEB2i2t,wildfire,heart failure
hLVvosw9nG|of1GEB2i2t,2,2,2,272.0,0.0673821124509265,hLVvosw9nG,of1GEB2i2t,wildfire,heart failure
hLVvosw9nG|wRjgstRdUn,1,1,1,29.0,0.023046903556031,hLVvosw9nG,wRjgstRdUn,wildfire,prostate cancer
hLVvosw9nG|wRjgstRdUn,1,1,1,29.0,0.023046903556031,hLVvosw9nG,wRjgstRdUn,wildfire,prostate cancer
hLVvosw9nG|EAshH_Ko3h,9,6,9,9.0,0.0624813788899139,hLVvosw9nG,EAshH_Ko3h,wildfire,asthma
hLVvosw9nG|EAshH_Ko3h,9,6,9,9.0,0.0624813788899139,hLVvosw9nG,EAshH_Ko3h,wildfire,asthma
hLVvosw9nG|EAshH_Ko3h,9,6,9,9.0,0.0624813788899139,hLVvosw9nG,EAshH_Ko3h,wildfire,asthma
hLVvosw9nG|EAshH_Ko3h,9,6,9,9.0,0.0624813788899139,hLVvosw9nG,EAshH_Ko3h,wildfire,asthma
qIJ-WYI1TN|hLVvosw9nG,1,1,0,,0.3535823445946106,qIJ-WYI1TN,hLVvosw9nG,drought,wildfire
qIJ-WYI1TN|hLVvosw9nG,1,1,0,,0.3535823445946106,qIJ-WYI1TN,hLVvosw9nG,drought,wildfire
qIJ-WYI1TN|hLVvosw9nG,1,1,0,,0.3535823445946106,qIJ-WYI1TN,hLVvosw9nG,drought,wildfire
qIJ-WYI1TN|hLVvosw9nG,1,1,0,,0.3535823445946106,qIJ-WYI1TN,hLVvosw9nG,drought,wildfire
hLVvosw9nG|azHA8zmNSW,1,1,1,38.0,0.0408972456584633,hLVvosw9nG,azHA8zmNSW,wildfire,nebulizers and vaporizers
hLVvosw9nG|azHA8zmNSW,1,1,1,38.0,0.0408972456584633,hLVvosw9nG,azHA8zmNSW,wildfire,nebulizers and vaporizers
hLVvosw9nG|Uj0AiHVMf4,2,1,2,5.0,0.0268994273189808,hLVvosw9nG,Uj0AiHVMf4,wildfire,latent tuberculosis
hLVvosw9nG|Uj0AiHVMf4,2,1,2,5.0,0.0268994273189808,hLVvosw9nG,Uj0AiHVMf4,wildfire,latent tuberculosis
hLVvosw9nG|TKmSJf1iDs,2,2,2,38.0,0.0347198264610574,hLVvosw9nG,TKmSJf1iDs,wildfire,outpatient
hLVvosw9nG|TKmSJf1iDs,2,2,2,38.0,0.0347198264610574,hLVvosw9nG,TKmSJf1iDs,wildfire,outpatient
hLVvosw9nG|RkxzIxYe6M,1,1,1,10.0,,hLVvosw9nG,RkxzIxYe6M,wildfire,Total organic carbon
hLVvosw9nG|RkxzIxYe6M,1,1,1,10.0,,hLVvosw9nG,RkxzIxYe6M,wildfire,Total organic carbon
hLVvosw9nG|JxB_DrfKvK,1,1,0,0.0,0.4342466934710711,hLVvosw9nG,JxB_DrfKvK,wildfire,anxiety
hLVvosw9nG|JxB_DrfKvK,1,1,0,0.0,0.4342466934710711,hLVvosw9nG,JxB_DrfKvK,wildfire,anxiety
hLVvosw9nG|upz2Mxe7DH,1,1,1,,0.0683570532804424,hLVvosw9nG,upz2Mxe7DH,wildfire,influenza
hLVvosw9nG|upz2Mxe7DH,1,1,1,,0.0683570532804424,hLVvosw9nG,upz2Mxe7DH,wildfire,influenza
hLVvosw9nG|flGXez9rD-,1,1,1,122.0,0.0403850961600259,hLVvosw9nG,flGXez9rD-,wildfire,term birth
hLVvosw9nG|flGXez9rD-,1,1,1,122.0,0.0403850961600259,hLVvosw9nG,flGXez9rD-,wildfire,term birth
hLVvosw9nG|QPxlNKv3zV,3,2,3,46.0,0.0031125662143151,hLVvosw9nG,QPxlNKv3zV,wildfire,mortality rate
hLVvosw9nG|QPxlNKv3zV,3,2,3,46.0,0.0031125662143151,hLVvosw9nG,QPxlNKv3zV,wildfire,mortality rate
hLVvosw9nG|QPxlNKv3zV,3,2,3,46.0,0.0031125662143151,hLVvosw9nG,QPxlNKv3zV,wildfire,mortality rate
hLVvosw9nG|QPxlNKv3zV,3,2,3,46.0,0.0031125662143151,hLVvosw9nG,QPxlNKv3zV,wildfire,mortality rate
hLVvosw9nG|4tK_Z18ObT,1,1,1,0.0,0.030580264587717,hLVvosw9nG,4tK_Z18ObT,wildfire,antidepressant
hLVvosw9nG|4tK_Z18ObT,1,1,1,0.0,0.030580264587717,hLVvosw9nG,4tK_Z18ObT,wildfire,antidepressant
hLVvosw9nG|SQuBf6o2Te,1,1,1,0.0,0.0454320812756429,hLVvosw9nG,SQuBf6o2Te,wildfire,mood disorder
hLVvosw9nG|SQuBf6o2Te,1,1,1,0.0,0.0454320812756429,hLVvosw9nG,SQuBf6o2Te,wildfire,mood disorder
hLVvosw9nG|bdIxwnguWh,1,1,1,10.0,,hLVvosw9nG,bdIxwnguWh,wildfire,biomass
hLVvosw9nG|bdIxwnguWh,1,1,1,10.0,,hLVvosw9nG,bdIxwnguWh,wildfire,biomass
hLVvosw9nG|bdIxwnguWh,1,1,1,10.0,,hLVvosw9nG,bdIxwnguWh,wildfire,biomass
hLVvosw9nG|bdIxwnguWh,1,1,1,10.0,,hLVvosw9nG,bdIxwnguWh,wildfire,biomass
hLVvosw9nG|M_TsVxCAYM,1,1,1,10.0,,hLVvosw9nG,M_TsVxCAYM,wildfire,cellular respiration
hLVvosw9nG|M_TsVxCAYM,1,1,1,10.0,,hLVvosw9nG,M_TsVxCAYM,wildfire,cellular respiration
hLVvosw9nG|sdWLpL7z_l,2,1,2,122.0,0.0403850961600259,hLVvosw9nG,sdWLpL7z_l,wildfire,preterm birth
hLVvosw9nG|sdWLpL7z_l,2,1,2,122.0,0.0403850961600259,hLVvosw9nG,sdWLpL7z_l,wildfire,preterm birth
hLVvosw9nG|sdWLpL7z_l,2,1,2,122.0,0.0403850961600259,hLVvosw9nG,sdWLpL7z_l,wildfire,preterm birth
hLVvosw9nG|sdWLpL7z_l,2,1,2,122.0,0.0403850961600259,hLVvosw9nG,sdWLpL7z_l,wildfire,preterm birth
gX6h_gZWHH|hLVvosw9nG,3,1,3,18.0,1.165762710243607,gX6h_gZWHH,hLVvosw9nG,particulates,wildfire
gX6h_gZWHH|hLVvosw9nG,3,1,3,18.0,1.165762710243607,gX6h_gZWHH,hLVvosw9nG,particulates,wildfire
gX6h_gZWHH|hLVvosw9nG,3,1,3,18.0,1.165762710243607,gX6h_gZWHH,hLVvosw9nG,particulates,wildfire
gX6h_gZWHH|hLVvosw9nG,3,1,3,18.0,1.165762710243607,gX6h_gZWHH,hLVvosw9nG,particulates,wildfire
kC0GoD2RzW|hLVvosw9nG,2,1,0,,,kC0GoD2RzW,hLVvosw9nG,urban area,wildfire
kC0GoD2RzW|hLVvosw9nG,2,1,0,,,kC0GoD2RzW,hLVvosw9nG,urban area,wildfire
kC0GoD2RzW|hLVvosw9nG,2,1,0,,,kC0GoD2RzW,hLVvosw9nG,urban area,wildfire
kC0GoD2RzW|hLVvosw9nG,2,1,0,,,kC0GoD2RzW,hLVvosw9nG,urban area,wildfire
SkwaY5LlXx|hLVvosw9nG,1,1,0,,,SkwaY5LlXx,hLVvosw9nG,lightning,wildfire
SkwaY5LlXx|hLVvosw9nG,1,1,0,,,SkwaY5LlXx,hLVvosw9nG,lightning,wildfire
SkwaY5LlXx|hLVvosw9nG,1,1,0,,,SkwaY5LlXx,hLVvosw9nG,lightning,wildfire
SkwaY5LlXx|hLVvosw9nG,1,1,0,,,SkwaY5LlXx,hLVvosw9nG,lightning,wildfire
hLVvosw9nG|bxy3dykVii,4,2,3,22.0,0.1224153207285911,hLVvosw9nG,bxy3dykVii,wildfire,survival rate
hLVvosw9nG|bxy3dykVii,4,2,3,22.0,0.1224153207285911,hLVvosw9nG,bxy3dykVii,wildfire,survival rate
IBrypEE5vL|Gpvr-ADU-A,1,1,1,55.0,0.5051775570894034,IBrypEE5vL,Gpvr-ADU-A,volcanic eruption,prevalence
IBrypEE5vL|flrD1cSQlL,1,1,1,55.0,0.2591265817562849,IBrypEE5vL,flrD1cSQlL,volcanic eruption,dyspnea
IBrypEE5vL|5VMSop2WcI,1,1,1,71.0,0.1446490001270127,IBrypEE5vL,5VMSop2WcI,volcanic eruption,psychological stress
IBrypEE5vL|I16YCR0e_h,1,1,0,33.0,,IBrypEE5vL,I16YCR0e_h,volcanic eruption,oxygen
IBrypEE5vL|I16YCR0e_h,1,1,0,33.0,,IBrypEE5vL,I16YCR0e_h,volcanic eruption,oxygen
IBrypEE5vL|5sXvSkv_V0,1,1,0,72.0,0.7432316797998473,IBrypEE5vL,5sXvSkv_V0,volcanic eruption,bronchoconstriction
IBrypEE5vL|rKUSnvT6Vq,1,1,1,40.0,0.6218138095917403,IBrypEE5vL,rKUSnvT6Vq,volcanic eruption,respiratory tract infection
IBrypEE5vL|Sd_IqrjyC7,1,1,1,40.0,0.6182937277607232,IBrypEE5vL,Sd_IqrjyC7,volcanic eruption,respiratory failure
IBrypEE5vL|JQjx7-EXwy,2,1,2,31.0,0.6219933213980177,IBrypEE5vL,JQjx7-EXwy,volcanic eruption,respiratory signs and symptoms
IBrypEE5vL|EAshH_Ko3h,3,3,2,40.0,0.5676589359793172,IBrypEE5vL,EAshH_Ko3h,volcanic eruption,asthma
IBrypEE5vL|EAshH_Ko3h,3,3,2,40.0,0.5676589359793172,IBrypEE5vL,EAshH_Ko3h,volcanic eruption,asthma
IBrypEE5vL|kWIwsKzxu9,2,1,0,45.0,1.0789375963093228,IBrypEE5vL,kWIwsKzxu9,volcanic eruption,chronic bronchitis
IBrypEE5vL|sUGjMDq7PH,1,1,1,31.0,0.6112377401729249,IBrypEE5vL,sUGjMDq7PH,volcanic eruption,post-traumatic stress disorder
IBrypEE5vL|1f0aF1BXj-,1,1,1,31.0,0.2344623908190039,IBrypEE5vL,1f0aF1BXj-,volcanic eruption,insomnia
IBrypEE5vL|p_ZxgDem2D,1,1,1,31.0,0.5793483257038277,IBrypEE5vL,p_ZxgDem2D,volcanic eruption,exanthem
IBrypEE5vL|J3XE0mLOBk,1,1,1,31.0,0.2048537251469135,IBrypEE5vL,J3XE0mLOBk,volcanic eruption,back pain
IBrypEE5vL|pOCAf3KWXQ,3,2,1,72.0,0.4710638591037327,IBrypEE5vL,pOCAf3KWXQ,volcanic eruption,respiratory sound
IBrypEE5vL|pOCAf3KWXQ,3,2,1,72.0,0.4710638591037327,IBrypEE5vL,pOCAf3KWXQ,volcanic eruption,respiratory sound
IBrypEE5vL|iOy38zUvkk,1,1,1,38.0,0.2022254681248438,IBrypEE5vL,iOy38zUvkk,volcanic eruption,bronchitis
IBrypEE5vL|uHvBROencA,2,1,2,55.0,0.4346993255768149,IBrypEE5vL,uHvBROencA,volcanic eruption,cough
LQWjUNDY2O|o1Limf8dTf,2,1,1,0.0,0.038041534934572,LQWjUNDY2O,o1Limf8dTf,flood,Agrin
LQWjUNDY2O|o1Limf8dTf,2,1,1,0.0,0.038041534934572,LQWjUNDY2O,o1Limf8dTf,flood,Agrin
LQWjUNDY2O|oU_Ol0dxg3,1,1,1,1.0,0.2693682798951406,LQWjUNDY2O,oU_Ol0dxg3,flood,eating
LQWjUNDY2O|oU_Ol0dxg3,1,1,1,1.0,0.2693682798951406,LQWjUNDY2O,oU_Ol0dxg3,flood,eating
LQWjUNDY2O|oU_Ol0dxg3,1,1,1,1.0,0.2693682798951406,LQWjUNDY2O,oU_Ol0dxg3,flood,eating
LQWjUNDY2O|oU_Ol0dxg3,1,1,1,1.0,0.2693682798951406,LQWjUNDY2O,oU_Ol0dxg3,flood,eating
LQWjUNDY2O|opLk6c7dtw,1,1,1,1.0,0.3596457242750773,LQWjUNDY2O,opLk6c7dtw,flood,breastfeeding
LQWjUNDY2O|opLk6c7dtw,1,1,1,1.0,0.3596457242750773,LQWjUNDY2O,opLk6c7dtw,flood,breastfeeding
LQWjUNDY2O|BC8gjJofWr,1,1,1,,0.1361010940897256,LQWjUNDY2O,BC8gjJofWr,flood,vascular dementia
LQWjUNDY2O|BC8gjJofWr,1,1,1,,0.1361010940897256,LQWjUNDY2O,BC8gjJofWr,flood,vascular dementia
LQWjUNDY2O|QBY0ipIp6M,2,2,1,3.0,0.0743130423184386,LQWjUNDY2O,QBY0ipIp6M,flood,functional gastrointestinal disorder
LQWjUNDY2O|QBY0ipIp6M,2,2,1,3.0,0.0743130423184386,LQWjUNDY2O,QBY0ipIp6M,flood,functional gastrointestinal disorder
LQWjUNDY2O|VM_BejazFq,2,2,2,93.0,0.0454320812756429,LQWjUNDY2O,VM_BejazFq,flood,low birth weight infant
LQWjUNDY2O|VM_BejazFq,2,2,2,93.0,0.0454320812756429,LQWjUNDY2O,VM_BejazFq,flood,low birth weight infant
LQWjUNDY2O|pcuK4TU45b,1,1,1,0.0,0.305372867665706,LQWjUNDY2O,pcuK4TU45b,flood,electrocardiography
LQWjUNDY2O|pcuK4TU45b,1,1,1,0.0,0.305372867665706,LQWjUNDY2O,pcuK4TU45b,flood,electrocardiography
LQWjUNDY2O|oNOXjRhH4r,1,1,1,2.0,0.1790285517096916,LQWjUNDY2O,oNOXjRhH4r,flood,traumatic stress disorders
LQWjUNDY2O|oNOXjRhH4r,1,1,1,2.0,0.1790285517096916,LQWjUNDY2O,oNOXjRhH4r,flood,traumatic stress disorders
LQWjUNDY2O|43gZn5zO52,2,2,1,4.0,0.1094117368420315,LQWjUNDY2O,43gZn5zO52,flood,postnatal care
LQWjUNDY2O|43gZn5zO52,2,2,1,4.0,0.1094117368420315,LQWjUNDY2O,43gZn5zO52,flood,postnatal care
LQWjUNDY2O|EXuZI_CVmp,1,1,1,345.0,0.1018067203777966,LQWjUNDY2O,EXuZI_CVmp,flood,Leptospira
LQWjUNDY2O|EXuZI_CVmp,1,1,1,345.0,0.1018067203777966,LQWjUNDY2O,EXuZI_CVmp,flood,Leptospira
LQWjUNDY2O|TKmSJf1iDs,2,2,1,3.0,0.4973115105338723,LQWjUNDY2O,TKmSJf1iDs,flood,outpatient
LQWjUNDY2O|TKmSJf1iDs,2,2,1,3.0,0.4973115105338723,LQWjUNDY2O,TKmSJf1iDs,flood,outpatient
LQWjUNDY2O|oO8j4jFnyv,1,1,1,44.0,1.8574873310865736,LQWjUNDY2O,oO8j4jFnyv,flood,Acanthamoeba keratitis
LQWjUNDY2O|oO8j4jFnyv,1,1,1,44.0,1.8574873310865736,LQWjUNDY2O,oO8j4jFnyv,flood,Acanthamoeba keratitis
LQWjUNDY2O|X0rjmre-df,2,2,1,7.0,0.140391612983661,LQWjUNDY2O,X0rjmre-df,flood,cholera vaccine
LQWjUNDY2O|X0rjmre-df,2,2,1,7.0,0.140391612983661,LQWjUNDY2O,X0rjmre-df,flood,cholera vaccine
LQWjUNDY2O|rULjCt1BqH,1,1,1,2.0,0.3161398478038024,LQWjUNDY2O,rULjCt1BqH,flood,injury
LQWjUNDY2O|rULjCt1BqH,1,1,1,2.0,0.3161398478038024,LQWjUNDY2O,rULjCt1BqH,flood,injury
LQWjUNDY2O|p_ZxgDem2D,1,1,1,2.0,0.2105392951313099,LQWjUNDY2O,p_ZxgDem2D,flood,exanthem
LQWjUNDY2O|p_ZxgDem2D,1,1,1,2.0,0.2105392951313099,LQWjUNDY2O,p_ZxgDem2D,flood,exanthem
LQWjUNDY2O|K1H8CuPrjx,1,1,1,2.0,0.0671924740968359,LQWjUNDY2O,K1H8CuPrjx,flood,headache
LQWjUNDY2O|K1H8CuPrjx,1,1,1,2.0,0.0671924740968359,LQWjUNDY2O,K1H8CuPrjx,flood,headache
LQWjUNDY2O|jiudLmPyBS,1,1,1,2.0,0.1985437231249281,LQWjUNDY2O,jiudLmPyBS,flood,sickness behavior
LQWjUNDY2O|jiudLmPyBS,1,1,1,2.0,0.1985437231249281,LQWjUNDY2O,jiudLmPyBS,flood,sickness behavior
LQWjUNDY2O|f9P077gOhE,1,1,1,2.0,0.0527532317908271,LQWjUNDY2O,f9P077gOhE,flood,runny nose
LQWjUNDY2O|f9P077gOhE,1,1,1,2.0,0.0527532317908271,LQWjUNDY2O,f9P077gOhE,flood,runny nose
LQWjUNDY2O|f9P077gOhE,1,1,1,2.0,0.0527532317908271,LQWjUNDY2O,f9P077gOhE,flood,runny nose
LQWjUNDY2O|f9P077gOhE,1,1,1,2.0,0.0527532317908271,LQWjUNDY2O,f9P077gOhE,flood,runny nose
LQWjUNDY2O|oxVg-aL1sX,1,1,1,77.0,0.2211534780103628,LQWjUNDY2O,oxVg-aL1sX,flood,child nutrition disorder
LQWjUNDY2O|oxVg-aL1sX,1,1,1,77.0,0.2211534780103628,LQWjUNDY2O,oxVg-aL1sX,flood,child nutrition disorder
LQWjUNDY2O|R3lqbaoHtT,1,1,1,10.0,1.367698835546168,LQWjUNDY2O,R3lqbaoHtT,flood,melioidosis
LQWjUNDY2O|R3lqbaoHtT,1,1,1,10.0,1.367698835546168,LQWjUNDY2O,R3lqbaoHtT,flood,melioidosis
DMsoGeZVy-|LQWjUNDY2O,1,1,1,44.0,0.8118163929242624,DMsoGeZVy-,LQWjUNDY2O,Toxocara,flood
DMsoGeZVy-|LQWjUNDY2O,1,1,1,44.0,0.8118163929242624,DMsoGeZVy-,LQWjUNDY2O,Toxocara,flood
LQWjUNDY2O|CDJewvbYAW,1,1,1,26.0,0.2290856707500807,LQWjUNDY2O,CDJewvbYAW,flood,child poverty
LQWjUNDY2O|CDJewvbYAW,1,1,1,26.0,0.2290856707500807,LQWjUNDY2O,CDJewvbYAW,flood,child poverty
LQWjUNDY2O|0lS-zEQWSr,1,1,1,12.0,0.3265086942072114,LQWjUNDY2O,0lS-zEQWSr,flood,influenza A virus subtype H1N1
LQWjUNDY2O|0lS-zEQWSr,1,1,1,12.0,0.3265086942072114,LQWjUNDY2O,0lS-zEQWSr,flood,influenza A virus subtype H1N1
LQWjUNDY2O|0lS-zEQWSr,1,1,1,12.0,0.3265086942072114,LQWjUNDY2O,0lS-zEQWSr,flood,influenza A virus subtype H1N1
LQWjUNDY2O|0lS-zEQWSr,1,1,1,12.0,0.3265086942072114,LQWjUNDY2O,0lS-zEQWSr,flood,influenza A virus subtype H1N1
LQWjUNDY2O|EPkRQaRIuw,1,1,1,12.0,0.1005191425187925,LQWjUNDY2O,EPkRQaRIuw,flood,tuberculosis
LQWjUNDY2O|EPkRQaRIuw,1,1,1,12.0,0.1005191425187925,LQWjUNDY2O,EPkRQaRIuw,flood,tuberculosis
LQWjUNDY2O|upz2Mxe7DH,1,1,1,12.0,0.5297617995404427,LQWjUNDY2O,upz2Mxe7DH,flood,influenza
LQWjUNDY2O|upz2Mxe7DH,1,1,1,12.0,0.5297617995404427,LQWjUNDY2O,upz2Mxe7DH,flood,influenza
LQWjUNDY2O|4tK_Z18ObT,2,1,2,30.0,,LQWjUNDY2O,4tK_Z18ObT,flood,antidepressant
